id,organiser_id,name,description,banner_url,location,tags,start_date,end_date,accepts_vendors,vendor_application_deadline,status,created_at,updated_at,version,bear_eventsia_fee,vendor_requires_approval,enable_vendor_form,vendor_form_is_public
87102133-7d9b-4531-9148-2a550b43ff00,35f7132a-70ca-4a22-a87d-8384f2990144,Trading Card SUMMIT - Sydney Olympic Park,"The Trading Card Summit
The peak of all card events.

This will be the biggest Trading Card event ever held in Australia.

Spanning approximately 5,000 square metres of pure card culture, the Trading Card Summit takes over one of the country’s largest convention venues — Sydney Olympic Park Exhibition Halls.

Expect nothing but cards.
The nation’s most renowned vendors and dealers, all under one roof, coming from every corner of Australia.

This will be the wildest and most immersive card event experience Australia has ever seen.

From elite collectibles to community, content, and culture — the Trading Card Summit is more than a show.
It’s a true celebration of the trading card hobby in Australia. 

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Trading Card Show Aus
Official Website: https://tradingcardshowaus.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769746846771.jpeg,"Sydney Showground, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia","[""Card Collecting"",""Card Trading"",""Collectibles"",""Trading Card Games"",""Hobby Events""]",2026-05-23 09:00:00+00,2026-05-24 18:00:00+00,FALSE,,published,,20:47.4,,FALSE,FALSE,FALSE,FALSE
8abb1b7b-c26f-4741-a655-3de084e2efb9,35f7132a-70ca-4a22-a87d-8384f2990144,Collector Con Penrith,"Ultra excited for our first Collector Con event of 2026!!!

Find 400+ trading tables across three halls full of toy, hobby and pop culture collectables. Plus, activations including a cosplay competition, Dungeons & Dragons adventures, Trade-A-Thon Zone, professional wrestling matches, fan groups and Magic the Gathering (MTG) space!

What's On?
* Vendor tables will be filled with collectables such as action figures, comics, plush, POPS, bricks, dolls, vintage and new collectable die-cast models, model trains trading cards and more!!!
* Professional wrestlers from All-Star Wrestling will have live matches
* Trade-A-Thon Zone for trading
* Star Walking Inc cosplay competition
* Dungeons & Dragons plus Call of Cthulhu adventures
* Meet Star Wars and Star Trek fan groups

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: CollectorCon
Official Website: https://collectorcon.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769662104647.png,"Penrith Valley Regional Sports Centre, Herbert Street, Cambridge Park, Sydney, Penrith City Council, New South Wales, 2747, Australia","[""Collectors Market"",""Hobby Events"",""Pokémon"",""Trading Card Games"",""Gaming Community""]",2026-03-01 09:30:00+00,2026-03-01 15:00:00+00,FALSE,,published,,29:48.0,,FALSE,FALSE,FALSE,FALSE
8c35bceb-46fa-4fe4-a0de-68e896f4d48f,35f7132a-70ca-4a22-a87d-8384f2990144,Big Boyz Card Show St Marys,"Its back bigger and better than the last time with more the vendors, more graders, more variety all at the same low price of $5 for entry (kids under 12 are free).

Discover the ultimate Pokémon TCGame experience at our exclusive Collector Convention! Dive into a world of rare cards, exciting tournaments, and vibrant community connections.

Whether you're a seasoned trainer or just starting your journey, our event offers everything from thrilling battles to exclusive merchandise and unforgettable memories. Join us and catch the excitement—your next great Pokémon TCG adventure begins here!

Unlock exclusive access for just $5 and immerse yourself in Sydney’s premier collector event! Discover over 170 bustling tables featuring top suppliers, offering unbeatable deals and endless opportunities.

Don’t miss out—your ultimate collector experience awaits!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Big Boyz Card Show
Official Website: https://www.bigboyzgroup.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769825815065.png,"Forrester Rd opp St Marys Rugby League Club, Forrester Road, St Marys, Sydney, Penrith City Council, New South Wales, 2760, Australia","[""Card Collecting"",""Collectibles"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-10-18 09:00:00+00,2026-10-18 17:00:00+00,FALSE,,published,,16:55.6,,FALSE,FALSE,FALSE,FALSE
8dc35d0b-5feb-4b49-a8bb-321ec207e543,35f7132a-70ca-4a22-a87d-8384f2990144,Trading Card SUMMIT - Olympic Park,"Anticipated to be the largest trading card event ever hosted in Australia, covering approximately 5,000 square meters dedicated to card culture. It will bring together prominent vendors and dealers from all over Australia.",https://uamujegqzdzozgcqjnqx.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/3d7e4ede-2895-4ad5-976d-1c341f80380e-1764371433335.jpg,Sydney Olympic Park,"[""Artisan Products"",""Card Collecting""]",2026-05-23 09:00:00+00,2026-05-24 16:00:00+00,FALSE,,draft,,,,FALSE,FALSE,FALSE,FALSE
8de7ffdf-fbe2-49be-a053-5dee69f5855a,35f7132a-70ca-4a22-a87d-8384f2990144,Collector Zone! Toy & Hobby Fair,"Perth's BEST hobby fair! Four times a year on a Sunday at ECU Sports & Fitness Centre Joondalup!

A great day out with the family, with heaps of variety no matter your interest!
- Toys
- Comics
- Scale Cars
- Trading Cards
- Video Games
- Local Artists
- Cosplay
- Food trucks
- Plus HEAPS MORE!!

Standard Entry: $5 (9:30am - 1:00pm)
Early Bird Entry: $10 (9:15 - 1:00pm)

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Collector Zone! Comics & Collectables
Official Website: https://collectorzone.com.au/pages/toy-hobby-fair

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769664935119.jpg,"ECU Village, 270, Joondalup, City of Joondalup, Western Australia, 6027, Australia","[""Card Collecting"",""Comic Culture"",""Trading Card Games"",""Game Vendors"",""Artist Alley""]",2026-03-08 09:00:00+00,2026-03-08 13:00:00+00,FALSE,,published,,35:35.8,,FALSE,FALSE,FALSE,FALSE
8df53044-2c17-4110-9818-5bef776b7a69,35f7132a-70ca-4a22-a87d-8384f2990144,SupaNova Melbourne,"Supanova Comic Con & Gaming is Australia's premier pop culture event, where fandom comes to life! We celebrate the worlds of film and television, fantasy, comic books, anime, sci-fi, cartoons, books, gaming, and collectables.

Join us for a massive weekend of Supa-Star celebrities, cosplay, fan clubs, creative masterclasses, Q&As, tournaments and competitions, and a hall full of shopping possibilities.

It's a family-friendly event where all children aged 12 and under receive FREE admission with a paying adult*! 

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Supanova
Official Website: https://www.supanova.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769728600426.png,Melbourne Showgrounds,"[""Anime"",""Collectibles"",""Cosplay"",""Hobby Events"",""Trading Card Games""]",2026-04-18 10:00:00+00,2026-04-19 18:00:00+00,FALSE,,published,,16:41.0,,FALSE,FALSE,FALSE,FALSE
8ec28af0-8eec-4f5b-84b6-f194f8ebaeeb,35f7132a-70ca-4a22-a87d-8384f2990144,Hobby Con,"HobbyCon Australia -
Discover it, Love it, Collect it….

HobbyCon is the ultimate celebration of all things Hobby, Collectables & Pop Culture!
Sneakers, comics, gaming, trading cards, anime, die-cast models, rare currency, creative hobbies, cosplay and SO much more — if you’re passionate about it, you’ll find it here.

Join the vibrant world of HobbyCon and immerse yourself in a community buzzing with energy, creativity, and excitement. Share your passions, discover hidden gems, meet fellow hobbyists, and explore the latest trends from every corner of the hobby universe.

A family-friendly, high-energy, fun-packed event made for fans of all ages! 

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Hobby Con Sydney
Official Website: https://www.facebook.com/p/HobbyCon-61578183101953/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769822838862.jpeg,"Wentworth Park, Glebe, Inner West, Sydney, Council of the City of Sydney, New South Wales, 2037, Australia","[""Card Collecting"",""Collectors Market"",""Pop Culture"",""Trading Card Games"",""Hobby Events""]",2026-09-12 09:00:00+00,2026-09-12 16:00:00+00,FALSE,,published,,27:19.3,,FALSE,FALSE,FALSE,FALSE
8f6da013-3e45-4449-adb1-52d49443f74e,35f7132a-70ca-4a22-a87d-8384f2990144,Melbourne Comic & Toy Fair Caribbean Gardens,"Expect to see a huge range of Pop Culture Collectables ranging from Comics, Toys, Posters, Pokemon, TCG, Figures, Vinyl + More.

The Melbourne Comic & Toy Fair Ultimate Collectables Event™ is heading to the expansive Caribbean Park (commonly known as Caribbean Gardens), giving collectors and families more room to explore thousands of items across comics, vintage and modern toys, vinyl, figures, TCG and so much more.

Whether you’re hunting rare Pokémon cards, browsing Funko and Hot Wheels, searching for that missing vintage figure or discovering indie artists and custom makers, Melbourne Comic and Toy Fair is the place to find it.

What to expect

- Hundreds of stalls from local sellers, specialist dealers and national vendors
- Massive selection of TCG (Pokémon, Magic, sports and more) and dedicated card trading areas
- Rows of figurines, designer toys, vintage action figures and collectibles across every fandom
- Independent artists, comic creators, customizers and small-press comics
- Food and beverage options, family-friendly activities and accessible venue facilities

Who should come
Collectors, dealers, families, cosplayers, comic readers, TCG players, toy photographers, and anyone who loves pop culture and unique finds.

Plan ahead
With more space at Caribbean Gardens, expect larger exhibitor halls and better room to browse. For ticketing, opening times, exhibitor lists and any special events or competitions, check the Melbourne Comic & Toy Fair official channels and social pages.

Join us for a day of nostalgia, discovery and community — your next great find is waiting!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Moviola Enterprises
Official Website: https://www.melbournecomicandtoyfair.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769770700110.jpg,"Event Central at Caribbean Park, Scoresby, Melbourne, City of Knox, Victoria, 3179, Australia","[""Comic Culture"",""Collectibles"",""Hobby Trading"",""Trading Card Games"",""Game Vendors""]",2026-07-18 09:00:00+00,2026-07-19 17:00:00+00,FALSE,,published,,58:20.6,,FALSE,FALSE,FALSE,FALSE
8fdba412-38d9-47a1-a0ef-dd16209ad748,35f7132a-70ca-4a22-a87d-8384f2990144,Oz Comic-Con Sydney,"Step into the extraordinary world of Oz Comic-Con, where creativity thrives and passion unites fans of every generation! Embark on a thrilling journey across two action-packed days filled with adventure, laughter, and all things pop culture.

Whether you’re a seasoned convention-goer or attending for the first time, Oz Comic-Con promises an immersive and enjoyable experience for all. Join us as we ignite the spark of excitement and celebrate the diverse tapestry of pop culture that unites us all. At Oz Comic-Con, the adventure begins the moment you walk through the doors – don’t miss out on the fun!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Oz Comic-Con
Official Website: https://ozcomiccon.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769823018979.jpg,"Sydney Showground, Sydney Olympic Park, Sydney, City of Parramatta Council, New South Wales, 2127, Australia","[""Anime"",""Comic Culture"",""Cosplay"",""Hobby Trading"",""Pop Culture""]",2026-09-12 09:30:00+00,2026-09-13 16:30:00+00,FALSE,,published,,32:18.2,,FALSE,FALSE,FALSE,FALSE
9096d2b7-d5de-4ea4-8244-0a16f98abbfa,35f7132a-70ca-4a22-a87d-8384f2990144,WinterFest,"Plan your adventure beyond the schedule! There are fun all day activities throughout Winterfest for you to explore including:

- Archery: Test your skills and aim like a true hero at the archery range. All skill levels welcome!
- Mermaid’s Cove Facepainting: Transform into a mythical creature with dazzling face painting at Mermaid’s Cove!
- Bodhrán Drumming Workshops: Unleash your inner rhythm at the Bodhrán drumming workshops. Learn the basics of this traditional instrument and add some Celtic flair to your day.
- Pony Rides: Adorable steeds will be waiting to make fun memories with your young adventurers!⁠
- Wandering Musicians: Enjoy the melodies of medieval, historical, and celtic music with musicians as they wander the event, playing for anyone who delights to hear.
- Free Carriage Rides: Feel like medieval nobility with a ride in a horse-drawn carriage – the original horsepower vehicle.
- Combat Archery: Fire arrows at your friends and live to laugh about it after. Combat archery is an exciting medieval style game of paintball.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Winterfest
Official Website: https://winterfest.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769762907008.jpg,"Hawkesbury Showground, Clarendon, Sydney, Hawkesbury City Council, New South Wales, 2753, Australia","[""Live Entertainment"",""Interactive Activities"",""Music & Performance"",""Family Friendly""]",2026-07-04 10:00:00+00,2026-07-05 17:00:00+00,FALSE,,published,,48:28.1,,FALSE,FALSE,FALSE,FALSE
916570e4-b145-4f3f-8c69-e7c5f608fd7d,35f7132a-70ca-4a22-a87d-8384f2990144,TCXPO,"* Access 180+ Vendor Tables
* Participate in Activations
* Submit cards for grading
* Find accessories to protect your collection
* And stumble across complementary collectables

Think sports trading cards - basketball, football, cricket, hockey, mixed martial arts, soccer, wrestling and more! And entertainment trading cards - comic based, gaming, movie, popular culture and TV cards. Plus, TCG and CCG - Digimon, Dragon Ball, MTG, One-Piece, Pokémon, Shadowverse, Vanguard, Yu-Gi-Oh! and more!

* Access 180+ Vendor Tables
* Participate in Activations
* Submit cards for grading
* Find accessories to protect your collection
* And stumble across complementary collectables

Think sports trading cards - basketball, football, cricket, hockey, mixed martial arts, soccer, wrestling and more! And entertainment trading cards - comic based, gaming, movie, popular culture and TV cards. Plus, TCG and CCG - Digimon, Dragon Ball, MTG, One-Piece, Pokémon, Shadowverse, Vanguard, Yu-Gi-Oh! and more!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: CollectorCon 
Official Website: https://tcxpo.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769831062815.png,"Oran Park Leisure Centre, Central Avenue, Oran Park, Sydney, Camden Council, New South Wales, 2570, Australia","[""Comic Culture"",""Hobby Events"",""Hobby Trading"",""Trading Card Games"",""Pokémon""]",2026-12-06 09:30:00+00,2026-12-06 15:00:00+00,FALSE,,published,,44:23.3,,FALSE,FALSE,FALSE,FALSE
95703844-cbb7-4ead-b548-160532979367,35f7132a-70ca-4a22-a87d-8384f2990144,Melbourne Trading Card Show,"An event especially for card collectors by card collectors. This is event is all things trading cards, from sports cards such as NBA, NFL, Soccer, EPL, NRL, AFL to TCG Pokémon, One Piece, Yu-Gi-Oh, Disney Lorcana, Dragon Ball, movie genre cards and all the card accessories and supplies as well as expert personnel and vendors who specialize in Grading submissions with the biggest and most renown Grading companies such as PSA, BGS & CGC.

This is a specialized show for trading cards and its enthusiasts with all of our vendors specializing in selling collectible trading cards.
A lovely family event with something for all age groups.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Trading Card Show Aus
Official Website: www.TradingCardShowAus.com.au

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769829336792.jpg,"Melbourne, City of Melbourne, Victoria, Australia","[""Card Collecting"",""Hobby Events"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-11-22 09:00:00+00,2026-11-22 16:00:00+00,FALSE,,published,,15:37.5,,FALSE,FALSE,FALSE,FALSE
987f0f21-293f-4291-a369-a69e119a1a44,35f7132a-70ca-4a22-a87d-8384f2990144,TableTopCon 2026,"TableTopCon is the ultimate destination for tabletop gaming enthusiasts on the Gold Coast. Join us on May 23-24 for two days of exciting demonstrations of games in development or just newly released from some of Australia's best game designers, as well as the opportunity to meet publishers, artists, and like-minded gamers. Whether you're a fan of RPGs, board games, wargames, or card games, there's something for everyone at TableTopCon.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: TableTopCon
Official Website: https://www.ttcon.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769747947801.png,"Gold Coast Sports & Leisure Centre, 296, Nerang - Broadbeach Road, Carrara, Gold Coast City, Queensland, 4211, Australia","[""Gaming Community"",""Trading Card Games"",""Vendor Showcase"",""Hobby Events"",""Comic Culture""]",2026-05-23 10:00:00+00,2026-05-24 18:00:00+00,FALSE,,published,,39:08.5,,FALSE,FALSE,FALSE,FALSE
99a7ff44-ea9b-47e8-9d73-335da7c79a26,35f7132a-70ca-4a22-a87d-8384f2990144,Dolltopia,"We are thrilled to be hosting Dolltopia and returning to Penrith in 2026! Whether you are a seasoned collector, a passionate hunter for rare finds, or just love the magic of dolls, this is the event for you.

Join us for a day of treasure hunting and community connections. Access 100+ tables full of modern and vintage dolls, plush, bears and toys, plus accessories for your collection. Think 1980s and 1990s nostalgia through to modern doll lines and custom creations. Dolltopia, the ultimate destination for doll enthusiasts, collectors, and creators.

Date: Sunday 3 May 2025
Time: 9.30am – 3.00pm
Location: Penrith Valley Regional Sports Centre,
30 Herbert Street, Cambridge Park NSW

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Dolltopia
Official Website: https://dolltopia.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769733921033.png,"Penrith Valley Regional Sports Centre, Herbert Street, Cambridge Park, Sydney, Penrith City Council, New South Wales, 2747, Australia","[""Collectibles"",""Community Markets""]",2026-05-03 09:30:00+00,2026-05-03 15:00:00+00,FALSE,,published,,45:21.8,,FALSE,FALSE,FALSE,FALSE
9a404043-7bf2-4c5a-be49-0ddeab305609,35f7132a-70ca-4a22-a87d-8384f2990144,BrisCon 2026,"BrisCon 2026 will be held on the weekend of 2 and 3 May 2026. Featuring all the best in the world of table top gaming including tournaments, traders, bring and buy, role playing games and more.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: BrisCon
Official Website: https://www.briscon.com.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769731617796.webp,"Mt Gravatt Showgrounds, Mount Gravatt Central, Mount Gravatt, Greater Brisbane, Queensland, 4122, Australia","[""Hobby Events"",""Interactive Activities"",""Collectibles""]",2026-05-02 09:00:00+00,2026-05-03 17:00:00+00,FALSE,,published,,06:58.2,,FALSE,FALSE,FALSE,FALSE
9ceedcf2-ff61-4cd5-b51e-e10e05f541cc,35f7132a-70ca-4a22-a87d-8384f2990144,Oz Comic-Con Adelaide,"Step into the extraordinary world of Oz Comic-Con, where creativity thrives and passion unites fans of every generation! Embark on a thrilling journey across two action-packed days filled with adventure, laughter, and all things pop culture.

Whether you’re a seasoned convention-goer or attending for the first time, Oz Comic-Con promises an immersive and enjoyable experience for all. Join us as we ignite the spark of excitement and celebrate the diverse tapestry of pop culture that unites us all. At Oz Comic-Con, the adventure begins the moment you walk through the doors – don’t miss out on the fun!

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Oz Comic-Con
Official Website: https://ozcomiccon.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769748951722.png,"Adelaide Showground, Wayville, Adelaide, City of Unley, South Australia, 5034, Australia","[""Comic Culture"",""Cosplay"",""Anime"",""Hobby Trading"",""Pop Culture""]",2026-05-30 09:30:00+00,2026-05-31 16:30:00+00,FALSE,,published,,55:53.1,,FALSE,FALSE,FALSE,FALSE
9f6bccdc-236e-4125-bd11-7b5c056866f2,35f7132a-70ca-4a22-a87d-8384f2990144,Mack PopCon,"Mackay, it’s happening.
Mack PopCon 2026 hits the Mackay Showgrounds on August 1st, running from 9 AM to 4 PM.

Expect everything from special guests and cosplay showcases to vendors, collectibles, artists, gaming zones, and heaps more. Whether you’re a die-hard fan or just love a good day out, this is the one you circle in bright red on the calendar.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙 

Host: PopCon Mackay
Official Website: https://www.mackpopcon.org.au/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769815325473.jpg,"Mackay, Mackay Regional, Queensland, 4740, Australia","[""Pop Culture"",""Cosplay"",""Gaming Community""]",2026-08-01 09:00:00+00,2026-08-01 16:00:00+00,FALSE,,published,,22:06.0,,FALSE,FALSE,FALSE,FALSE
9f93942e-8a33-485d-8cfc-05313a2d8954,35f7132a-70ca-4a22-a87d-8384f2990144,The Game Expo 2026 Melbourne,"Australia’s ultimate gaming event with freeplay, tournaments, creators, cosplay, indies, artists, exhibitors and non-stop interactive fun!

The Game Expo (TGX) is Australia’s ultimate gaming celebration, bringing together players, creators, and fans for two days of non-stop action and entertainment. Set in the heart of Melbourne, TGX offers an immersive experience across all corners of gaming — from esports tournaments, freeplay zones, and tabletop gaming, to indie showcases, cosplay competitions, and meet-and-greets with your favorite content creators.

Our Website: https://www.thegameexpo.com/

Whether you're here to compete, create, or just explore, TGX has something for everyone:

- Tournaments: Join or cheer on competitive matches in Apex Legends, Fortnite, Marvel Rivals, FGC titles, and more
- Exhibitors: Shop exclusive merch, discover new tech, Collectables and more
- Indie Games: Try all the latest indie games and meet game developers
- Content Creators: Watch/meet your favorite creators
- Cosplay: Take part in cosplay parades, photo ops, and Cosplay Cup!
- Artist Zone: Hundreds of local artists with amazing art to purchase
- TCG/Tabletop: Tournaments, Tabletop library and learn to play tables
- Freeplay Areas: Dive into retro, AAA Titles in dedicated freeplay spaces
- Stamp Quest/Prize Wheel: An event-wide activity for a guaranteed prize wheel spin!

More than just an event, The Game Expo is a place to celebrate gaming culture in all its forms. Bring your friends, meet new ones, and be part of Australia’s growing gaming community.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: The Game Expo
Official Website: https://www.thegameexpo.com/

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769666339226.jpg,"Melbourne Convention Centre, 2, Clarendon Street, South Wharf, Melbourne, City of Melbourne, Victoria, 3006, Australia","[""Game Vendors"",""Gaming Community"",""Trading Card Games"",""Cosplay"",""TCG Tournaments""]",2026-03-14 10:00:00+00,2026-03-15 18:00:00+00,FALSE,,published,,58:59.8,,FALSE,FALSE,FALSE,FALSE
a0b287b4-96a7-4c3c-86aa-225b88fdfe79,35f7132a-70ca-4a22-a87d-8384f2990144,Sydney Trading Card Show,"An event especially for card collectors by card collectors. This is event is all things trading cards, from sports cards such as NBA, NFL, Soccer, EPL, NRL, AFL to TCG Pokémon, One Piece, Yu-Gi-Oh, Disney Lorcana, Dragon Ball, movie genre cards and all the card accessories and supplies as well as expert personnel and vendors who specialize in Grading submissions with the biggest and most renown Grading companies such as PSA, BGS & CGC.

This is a specialized show for trading cards and its enthusiasts with all of our vendors specializing in selling collectible trading cards.
A lovely family event with something for all age groups.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: Trading Card Show Aus
Official Website: www.TradingCardShowAus.com.au

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769830600399.jpg,"Sydney, Council of the City of Sydney, New South Wales, Australia","[""Card Collecting"",""Hobby Events"",""Hobby Trading"",""Pokémon"",""Trading Card Games""]",2026-08-15 10:00:00+00,2026-08-16 17:00:00+00,FALSE,,published,,36:41.1,,FALSE,FALSE,FALSE,FALSE
a1f353d4-c3dc-49d3-b6de-5a7266d745b3,35f7132a-70ca-4a22-a87d-8384f2990144,History Alive,"Big news! History Alive 2026! 

The Queensland Living History Federation is very excited to announce dates and a new location for History Alive: A Journey Through Time.

The Federation’s signature historical re-enactment event will be held on the 12th & 13th of September 2026 and will be at its new permanent home at the Ipswich Showgrounds. History Alive will feature as a standalone event in the calendar of events in Ipswich City Council’s Galvanized Festival.

We look forward to hosting you at Brisbane’s most unique living history event where you can immerse yourself in the sights, sounds, aromas of 2000 years of history.

As always, the event will feature hundreds of historical re-enactors, dozens of historical encampments, battles, displays and demonstrations as well as some new surprises which we will reveal as we come closer to the event. 
Also if your into photography then by all means bring your camera and take as many photos as you want at the event.

💙 This event was aggregated by the Eventsia team to help the community find the best local events 💙

Host: https://www.historyalive.com.au/
Official Website: Queensland Living History Federation

Organisers: To claim this event, sign up to Eventsia and contact us at info@eventsia.solutions or @eventsia.solutions via Instagram",https://zufjfdylsghvleenypeg.supabase.co/storage/v1/object/public/eventsia-storage/event-banners/0bca0130-baf3-4356-a107-57b3226a1a2e-1769822688848.jpg,"Ipswich Showgrounds, 81, Ipswich, Ipswich City, Queensland, 4305, Australia","[""Community Event""]",2026-09-12 09:00:00+00,2026-09-13 16:00:00+00,FALSE,,published,,24:49.8,,FALSE,FALSE,FALSE,FALSE
